dbo,marketplaceOrders,updatedAt,datetime2,NULL,NO,NO,NO
dbo,measurements,measurementId,int,10,NO,YES,NO
dbo,measurements,name,varchar,50,NO,NO,NO
dbo,measurements,prefix,varchar,50,NO,NO,NO
dbo,mercadolibreWebhookLogs,id,int,10,NO,YES,NO
dbo,mercadolibreWebhookLogs,created_at,datetime,NULL,NO,NO,NO
dbo,mercadolibreWebhookLogs,payload,nvarchar,-1,NO,NO,NO
dbo,messageTickets,ticketId,bigint,19,NO,YES,NO
dbo,messageTickets,channel,varchar,20,NO,NO,NO
dbo,messageTickets,market,char,2,NO,NO,NO
dbo,messageTickets,threadId,nvarchar,120,YES,NO,NO
dbo,messageTickets,marketplaceOrderId,bigint,19,YES,NO,YES
dbo,messageTickets,customerMessage,nvarchar,-1,NO,NO,NO
dbo,messageTickets,suggestedReply,nvarchar,-1,YES,NO,NO
dbo,messageTickets,finalReply,nvarchar,-1,YES,NO,NO
dbo,messageTickets,status,varchar,20,NO,NO,NO
dbo,messageTickets,createdAt,datetime2,NULL,NO,NO,NO
dbo,messageTickets,updatedAt,datetime2,NULL,NO,NO,NO
dbo,ml_crawl_frontier,frontierId,bigint,19,NO,YES,NO
dbo,ml_crawl_frontier,frontierKey,varchar,200,NO,NO,NO
dbo,ml_crawl_frontier,frontierType,varchar,50,NO,NO,NO
dbo,ml_crawl_frontier,sourceUrl,nvarchar,1000,YES,NO,NO
dbo,ml_crawl_frontier,entityId,varchar,100,YES,NO,NO
dbo,ml_crawl_frontier,firstSeenAt,datetime2,NULL,NO,NO,NO
dbo,ml_crawl_frontier,lastSeenAt,datetime2,NULL,NO,NO,NO
dbo,ml_crawl_frontier,lastCrawledAt,datetime2,NULL,YES,NO,NO
dbo,ml_crawl_frontier,status,varchar,20,NO,NO,NO
dbo,ml_crawl_frontier,cooldownUntil,datetime2,NULL,YES,NO,NO
dbo,ml_domains_cache,id,bigint,19,NO,YES,NO
dbo,ml_domains_cache,site_id,nvarchar,10,NO,NO,NO
dbo,ml_domains_cache,query_text,nvarchar,400,NO,NO,NO
dbo,ml_domains_cache,domain_id,nvarchar,80,YES,NO,NO
dbo,ml_domains_cache,category_id,nvarchar,40,YES,NO,NO
dbo,ml_domains_cache,attributes_json,nvarchar,-1,YES,NO,NO
dbo,ml_domains_cache,created_at,datetime2,NULL,NO,NO,NO
dbo,ml_domains_cache,raw_json,nvarchar,-1,YES,NO,NO
dbo,ml_domains_cache,updated_at,datetime2,NULL,NO,NO,NO
dbo,ml_item_features,item_id,nvarchar,40,NO,YES,NO
dbo,ml_item_features,site_id,nvarchar,10,NO,NO,NO
dbo,ml_item_features,domain_id,nvarchar,80,YES,NO,NO
dbo,ml_item_features,category_id,nvarchar,40,YES,NO,NO
dbo,ml_item_features,brand,nvarchar,120,YES,NO,NO
dbo,ml_item_features,model,nvarchar,120,YES,NO,NO
dbo,ml_item_features,internal_memory,nvarchar,60,YES,NO,NO
dbo,ml_item_features,ram,nvarchar,60,YES,NO,NO
dbo,ml_item_features,storage_type,nvarchar,60,YES,NO,NO
dbo,ml_item_features,condition,nvarchar,30,YES,NO,NO
dbo,ml_item_features,price,decimal,18,YES,NO,NO
dbo,ml_item_features,sold_quantity,int,10,YES,NO,NO
